class,specobjid,ra,dec,z,sigma_forbidden,oiii_5007_flux,nii_6584_flux,h_beta_flux,h_alpha_flux,sii_6717_flux,sii_6731_flux,oi_6300_flux,h_alpha_eqw
GALAXY,525853012749477888,131.41303,-0.51041605,0.155448,15.12204,-0.4719633,6.647367,-3.392744,17.45312,0.7689716,0.8656716,118.1121,-0.820421
GALAXY,525858510307616768,131.16681,0.15243288,0.07671116,89.3943,11.44334,5.996588,2.604531,6.644598,4.506978,-3.657457,3.61561,-0.1716604
GALAXY,332300484763215872,199.26699,0.63237454,0.1796719,120.5153,33.36893,56.20247,23.06181,99.73051,17.82758,11.98233,4.943193,-10.59824
GALAXY,332307081832982528,198.89834,1.1193833,0.2118051,1,-0.6475195,5.815597,-10.80959,9.256656,1.734281,1.450175,-3.023962,-0.5128933
GALAXY,333294718135855104,200.45818,-0.51882686,0.1744049,97.00406,16.49929,122.6393,67.13535,300.2954,35.2327,21.86678,8.858927,-29.84751
GALAXY,333312860077713408,200.11161,-0.74192208,0.08435389,79.15685,8.351929,67.01694,26.95271,140.9693,19.90866,17.93634,3.90128,-15.17503
GALAXY,333313959589341184,200.26914,-0.2460589,0.08219874,202.7545,112.1955,51.37047,32.69535,118.1703,57.97307,42.11783,23.89989,-8.70645
GALAXY,333315608856782848,200.30167,-0.68427657,0.1103578,72.07318,1.970999,-2.519241,-7.96843,-3.122576,3.472556,3.707205,0.2031131,0.0901914
GALAXY,333323030560270336,199.80617,-1.2471231,0.08144391,44.79004,0.7979601,9.714946,6.63996,7.651934,-2.30739,7.42101,-2.097186,-0.4421006
GALAXY,333325229583525888,199.83306,-0.89912783,0.08637885,139.5064,4.241978,3.5692,10.76445,4.224323,-1.19405,-1.04391,-6.856064,-0.08573224
GALAXY,333370309560264704,199.50268,1.1034093,0.1099054,1,5.088925,-7.676575,-7.127601,33.4646,1.909229,-0.4411997,0.3261148,-0.7681324
GALAXY,333401920519563264,200.04138,0.04471472,0.07397862,46.91174,4.733002,17.68137,14.99384,51.80062,12.75284,7.802388,0.6695637,-9.778978
GALAXY,333414839781189632,200.39928,0.96063203,0.08620647,84.44336,6.88469,27.46856,23.08738,91.65481,13.39919,14.14986,1.466652,-8.732318
GALAXY,333434356112582656,201.09266,0.78221913,0.10675,1,0.3815202,6.288402,0.7076727,5.154006,1.880719,0.2559919,2.191391,-0.7500015
GALAXY,334426939815127040,201.53879,-0.88005588,0.07287462,152.2105,28.91732,56.32804,14.30786,62.73,41.32142,30.78121,14.65759,-2.645456
GALAXY,334456351751170048,201.06848,-0.46231248,0.08310904,60.20105,6.998549,51.6499,29.27175,126.6745,25.20817,9.265444,6.189702,-13.23979
GALAXY,334461574431401984,201.12242,-0.84281271,0.09883341,156.1904,28.63741,227.2339,66.61443,328.791,55.42488,44.4805,12.13013,-15.47281
GALAXY,334464598088378368,200.67962,-0.42659959,0.173036,145.4626,18.26335,62.53459,13.65023,61.91651,17.77461,15.2858,6.196337,-8.095654
GALAXY,334490436611631104,200.61846,0.21459013,0.1070836,98.98816,15.82995,32.10603,10.2597,38.43064,6.975899,1.56367,6.86042,-1.471195
GALAXY,334496209047676928,200.99123,1.2260102,0.06069238,56.00535,82.35758,59.54068,77.06738,294.3001,63.3568,41.54352,9.656114,-47.27973
GALAXY,334520948059301888,201.65124,0.26336053,0.08240971,83.7132,8.946793,93.74228,36.24829,172.5198,31.14673,26.32132,5.115577,-16.68288
GALAXY,334543213169764352,202.11017,0.51059505,0.1109238,144.1577,12.87197,54.27039,20.07277,75.93584,20.03155,9.22096,4.989788,-5.227757
GALAXY,334561904867436544,202.41118,0.92162518,0.08261689,64.73192,8.820582,82.45004,54.63229,233.7639,32.22226,23.81546,6.368178,-14.4704
GALAXY,335540195271141376,204.51369,-0.19953635,0.2313417,55.43999,3.013869,-1.293154,5.144461,0.8308293,0.248707,-6773.265,-6.070619,-0.3547455
GALAXY,335582801346717696,203.04737,-0.55622829,0.08631964,61.85043,66.96297,27.95776,53.06367,185.7477,39.92205,26.42531,11.33825,-29.85715
GALAXY,335603142311831552,202.04846,0.053264409,0.04837273,182.5603,47.69976,72.12736,13.82611,72.0967,31.86341,20.54701,10.12535,-1.635635
GALAXY,335644923753687040,203.18053,0.68294909,0.07924719,87.61978,6.954077,9.604837,9.022681,23.13599,3.851269,5.094597,3.088217,-1.326905
GALAXY,335658667649034240,203.82436,0.65131428,0.1441413,74.72895,44.43037,70.4418,40.62196,181.4788,34.77699,27.18333,6.895579,-86.80827
GALAXY,335669113009498112,204.08372,0.38099296,0.2205349,180.167,5.939015,8.729231,-7.208055,4.598823,6.46244,1.815317,7.427841,-0.06363467
GALAXY,335690553486239744,204.77188,0.3166041,0.3106305,0,0,0,0,0,0,0,0,0
GALAXY,336660317977208832,205.91699,-0.833485,0.1066131,58.79774,16.76031,61.11189,52.44656,187.9691,36.90687,22.59799,6.088075,-25.75163
GALAXY,336680933820229632,205.43547,-0.97581404,0.1476348,118.1471,184.7347,155.457,93.92747,399.9261,35.16488,31.40726,10.40516,-69.34193
GALAXY,336685881622554624,205.51882,-0.30164969,0.08868074,1,1.487883,2.878085,3.576329,7.934914,-0.2726711,0.7893074,0.3503507,-0.9243625
GALAXY,336694952593483776,205.13408,-0.43945751,0.08685441,98.24663,16.20026,45.1489,11.2094,30.98739,13.20744,4.530554,5.654506,-1.103521
GALAXY,336696326983018496,204.98513,-0.50035936,0.08711328,52.13032,16.42826,60.31064,42.71807,166.0911,23.1491,4.815419,4.629771,-14.79431
GALAXY,336721615750457344,204.8398,-1.2400253,0.1150067,10.00512,38.12061,2.411032,2.551597,34.93674,0.4486263,-0.2162325,-0.9335604,-0.9599218
GALAXY,336729587209758720,204.20634,-0.19970854,0.05419561,45.56292,2193.415,98.42075,559.9951,1690.034,123.7135,86.46274,18.28225,-256.6695
GALAXY,336776316453939200,205.47628,0.56536204,0.07358427,74.75322,9.954527,97.73305,39.61634,236.0439,48.45367,32.97525,10.68662,-24.1343
GALAXY,336801055465564160,205.90681,0.58482369,0.101362,73.39905,232.007,109.5739,149.8015,552.3879,100.5513,70.64336,21.54438,-60.57512
GALAXY,337771104162572288,208.19263,-1.0266881,0.151305,38.88967,1.705488,7.696252,2.053495,6.742905,0.9059219,3.5202,4.117887,-0.6370764
GALAXY,337794743662569472,207.60274,-1.196963,0.0783539,95.65432,6.434023,1.229832,5.392638,4.760345,-3.906799,-0.6929826,4.344663,-0.1713249
GALAXY,337817558528845824,207.24678,-0.47886373,0.1018476,145.8265,16.66974,33.28586,9.758986,41.15058,17.49982,12.77094,13.35095,-2.104369
GALAXY,337818383162566656,207.24067,-0.45277097,0.08526765,95.85612,7.000377,116.9534,54.88638,281.226,39.98467,28.7173,11.25484,-19.29804
GALAXY,337833501447448576,206.64342,0.070957546,0.2422506,170.512,10.11984,49.43428,13.8783,59.75047,9.498834,9.738435,8.458749,-6.899276
GALAXY,337840648273029120,206.59469,-0.83637244,0.07329699,66.10743,125.2331,154.8927,153.4965,646.9565,120.4438,83.35949,17.50103,-59.14421
GALAXY,337841198028843008,206.5969,-1.059917,0.07618573,86.62416,15.8935,38.48561,11.01544,43.63472,21.48,24.6629,3.168882,-1.857796
GALAXY,337848894610237440,206.34306,-1.1342469,0.08893862,111.0315,11.444,86.47058,42.53305,215.1188,31.9417,22.58539,6.58018,-16.22157
GALAXY,337930808226506752,208.193,0.11917711,0.1399823,173.6136,9.283048,18.61923,2.177315,24.54875,8.869031,4.163186,1.673488,-4.329565
GALAXY,338909098680543232,210.27184,-1.1417041,0.0737941,58.50764,1.621367,24.12262,18.37955,66.48826,11.90226,7.628156,2.014192,-13.1938
GALAXY,338932738180540416,209.42914,-0.76257901,0.02961222,40.11469,611.8571,197.5619,352.8563,1195.814,209.6005,152.1191,40.87571,-79.32162
GALAXY,338936311593330688,209.88329,-0.66302305,0.1593368,167.4407,7.82309,47.48597,9.331339,47.00052,13.88818,13.01996,5.743867,-5.784598
GALAXY,338940984517748736,209.42188,-0.060988515,0.1438714,115.348,0.3971061,18.83642,3.549362,19.52939,12.82736,11.25093,7.589652,-1.328528
GALAXY,338944557930539008,209.67524,-0.65800797,0.131564,90.4005,5.533501,7.853571,5.731298,9.421286,37.04047,-17.02577,0.6716371,-0.2286382
GALAXY,338949505732864000,209.24256,-0.30264769,0.143321,124.1228,7.611187,8.959161,1.083933,17.29905,-0.614183,7.532855,-0.5010172,-0.3543024
GALAXY,338994860587509760,208.15357,0.022485219,0.01501523,26.3775,2933.846,57.01136,570.7646,1902.025,130.388,95.397,32.72897,-211.7659
GALAXY,339034992761923584,209.90649,0.5140712,0.1304678,116.0826,7.726112,42.9733,20.0096,89.25945,17.00089,13.62996,5.198464,-7.463272
GALAXY,339050111046805504,210.21166,0.82040617,0.08252623,1,2.249308,1.111308,1.839808,1.660476,-0.02643203,2.5301,1.590909,0.01426311
GALAXY,339062205674711040,210.00479,0.13662559,0,0,0,0,0,0,0,0,0,0
GALAXY,340030871157368832,213.19225,-0.13153478,0.2728429,130.6066,4.521377,18.96446,14.09816,54.55987,-0.003719695,3.304552,1.060374,-6.007631
GALAXY,335570706718812160,203.15102,-0.38944384,0.03424437,43.07274,245.7068,84.92645,168.1713,530.934,98.36149,64.78054,17.99616,-39.73897
GALAXY,335646847899035648,203.17368,0.33623905,0.3480509,187.7157,2.81118,5.463892,1.802697,-30.75049,0.570282,-1.060679,0.7375265,1.780311
GALAXY,335649046922291200,203.2303,0.34509453,0.09834287,136.3239,11.75965,27.49775,9.509,27.37339,17.53322,10.62603,6.171416,-2.41625
GALAXY,335655369114150912,203.49889,0.42989018,0.1132089,137.9242,13.22247,50.2177,25.30534,90.20306,20.26635,13.38022,4.982621,-6.251659
GALAXY,335679833247868928,204.34079,0.14784713,0.2049379,200.9491,15.04169,42.42461,3.820835,28.69571,12.58744,2.175084,8.562114,-2.971242
GALAXY,335680932759496704,204.37294,0.20521457,0.1624072,210.9308,5.518061,12.56259,-2.033028,16.19125,7.129134,-1.533217,-1.971001,-1.485593
GALAXY,335686155439728640,204.5964,0.75536458,0.1422132,151.745,13.30369,22.97273,5.725384,16.07563,5.335242,5.924733,0.09062344,-1.452333
GALAXY,336653171151628288,206.50254,-0.25752829,0.2198864,52.92021,5.859098,0.06615365,-2.048524,2.989815,4.722138,-2.059074,0.5558249,-0.6847907
GALAXY,336749653296965632,204.92101,0.45931707,0.08713481,197.8136,16.6051,43.67607,9.57979,44.13431,11.6761,11.27402,6.484711,-1.793707
GALAXY,336757075000453120,205.23969,0.92610695,0.02373547,43.24335,26.26064,8.092579,23.06421,64.81342,17.04765,12.82883,4.876822,-17.43371
GALAXY,336760923291150336,205.20971,0.51822399,0.0769005,70.30441,39.18478,162.6474,112.5982,486.1424,100.2581,67.05907,14.10158,-35.13112
GALAXY,336801605221378048,205.83217,0.74952389,0.08716784,103.0933,11.37946,91.96438,34.04774,176.2196,37.5408,25.03979,7.284075,-17.09519
GALAXY,337780175133501440,208.35942,0.046656617,0.1162044,182.4154,31.40642,216.0682,47.89736,159.7039,82.98679,55.81813,24.03971,-7.480464
GALAXY,337810136825358336,207.42924,-0.31373311,0.2604659,1,-0.4320465,-8.172832,2.68833,9.608753,81.36888,-2.446133,-1.245492,-1.383924
GALAXY,337819207796287488,207.37629,-0.46748242,0.07475284,60.84603,20.88227,52.06598,46.77854,164.9043,36.39516,21.33728,6.552569,-25.90737
GALAXY,337819757552101376,207.08484,-0.36992675,0.09202364,85.71931,3.82219,15.54345,10.92361,39.8194,8.479846,5.949386,1.737057,-3.896796
GALAXY,337867861185816576,205.86745,0.52464782,0.1440097,155.8254,12.27051,29.23656,14.24181,30.68873,17.2349,10.3175,2.186904,-1.20301
GALAXY,337873908499769344,206.75735,0.75649497,0.08913422,118.4744,6.319437,49.9647,17.37318,87.73841,20.77034,22.25081,5.131718,-3.962518
GALAXY,337901396290463744,207.1399,0.38891466,0.1288629,111.5319,19.09313,57.65269,44.95712,190.0921,33.99208,19.66879,6.589216,-30.72573
GALAXY,337925860424181760,208.04745,1.2176309,0.1163619,62.23884,19.83937,49.23664,37.1622,140.4316,28.75894,19.54407,5.450375,-33.32113
GALAXY,337934106761390080,208.20041,0.53727189,0.1020315,1,-0.1983565,1.18039,1.857422,5.231298,6.535532,-0.7939677,-0.3713412,-0.3885238
GALAXY,338942084029376512,209.39924,-0.14322935,0.029266,1,7.74543,-0.1008253,3.99329,18.94131,5.500577,6.519619,2.236087,-4.036026
GALAXY,338944832808445952,209.44497,-0.3646668,0.07898407,90.04245,12.36528,73.87704,10.64893,66.31967,12.63499,13.0203,5.811261,-3.965473
GALAXY,338964074261932032,209.08284,-1.2096882,0.2481867,1,1.006115,2.430094,3.91991,7.561728,10.33351,16.12999,1.454942,-0.7670215
GALAXY,338974519622395904,208.59505,-1.0152544,0.1169424,107.6725,71.77379,80.22229,37.69172,145.3316,19.14742,20.16468,4.229146,-11.29137
GALAXY,338991562052626432,208.32878,0.18209042,0.1122474,155.2415,-1.173977,51.16404,19.8018,90.4018,15.7823,13.82804,5.353438,-7.70624
GALAXY,338995410343323648,209.1849,0.71424583,0.1534714,157.7598,17.62924,46.52554,19.91681,72.92553,9.8115,9.923096,2.813336,-4.510084
GALAXY,339020149354948608,209.54493,0.90498152,0.1380185,20.48426,0.8217008,5.36202,0.5408247,5.977427,2.619596,-0.710816,2.566877,-1.373641
GALAXY,339039115930527744,210.042,1.1950445,0.1452878,86.39915,85.51808,155.2207,123.451,527.8786,90.99964,68.15478,15.12181,-61.44464
GALAXY,339046262756108288,210.094,0.42503039,0.1883414,1,-0.5613531,-3.948374,1.304641,1.036291,-0.6273742,-1.392242,-0.6621855,0.704129
GALAXY,339061930796804096,210.44363,1.1568112,0.02428651,47.67596,1676.166,671.2598,1064.034,4240.003,595.1389,429.7122,76.20327,-174.0443
GALAXY,340022349942253568,212.81776,-0.95974035,0.08714713,24.91609,2.661508,10.76158,3.945827,15.28536,2.366596,-7.08878,0.2141046,-0.8635748
GALAXY,340053960901552128,212.43418,-0.44839275,0.05439912,104.1169,14.68445,97.12167,53.49698,291.1954,35.55388,23.98486,5.072965,-9.670841
GALAXY,340055610168993792,211.84189,-1.0963923,0.05508721,158.5848,21.14272,49.88558,11.09499,26.38671,12.291,10.08259,5.511431,-0.9335895
GALAXY,340098766000384000,211.12954,-0.5333135,0.1100699,66.17714,8.002056,40.72464,35.28842,129.9135,22.31554,13.80929,4.600689,-20.22602
GALAXY,340136424273635328,211.65926,1.0485026,0.2363129,146.8471,122.1315,199.8847,80.26649,465.1489,89.25713,59.89848,32.39687,-70.90679
GALAXY,340148518901540864,211.79976,0.52022444,0.08296823,99.06405,10.29606,6.546337,4.54519,15.25103,0.6409169,1.423619,-0.6969207,-0.7707697
GALAXY,340169959378282496,212.23436,1.014198,0.1240598,70.3436,73.37278,38.56209,58.66657,192.6969,40.57329,27.23923,8.303633,-33.51608
GALAXY,340174082546886656,212.55444,0.29924003,0.3010005,94.73891,8.82153,30.87028,16.38666,74.53381,14.82564,3.893514,1.905556,-37.94476
GALAXY,340179580105025536,212.50011,0.73178962,0.1355388,82.95626,6.340316,21.09858,18.33859,75.94583,9.299663,10.76705,4.195331,-12.11777
GALAXY,340190025465489408,212.91035,0.70529107,0.1244476,24.25643,1.177443,19.53069,17.79173,55.05598,5.820837,7.946616,-2.860554,-5.972944
GALAXY,341155670327846912,214.63131,-0.48518796,0.05117046,42.60863,18.54286,46.62992,40.36437,158.0473,30.34081,24.0998,2.919729,-24.47253
GALAXY,341157869351102464,214.71412,-0.28020463,0.05139021,58.6901,26.18167,71.18771,60.103,234.0449,49.18847,36.80723,7.181295,-23.76731
GALAXY,341160618130171904,214.45882,-0.98375578,0.1494965,102.9102,8.086503,18.14107,11.08332,60.53338,7.963513,9.457975,50.99347,-12.46582
GALAXY,341168864467380224,214.48185,-0.16629051,0.1254902,139.3525,29.50303,220.7014,78.19882,513.8992,79.83332,64.10452,17.47501,-30.04019
GALAXY,341200475426678784,213.63497,-0.2617213,0.1383627,35.42862,6.202924,6.716063,-0.02471136,-4.599845,0.7196164,-0.7165393,0.4235025,0.05624539
GALAXY,341202949327841280,213.27235,-0.8462244,0.0257723,63.07049,513.9229,1235.452,840.8124,2784.31,462.582,351.1208,58.99697,-45.55325
GALAXY,341208996641794048,213.48749,-0.13649045,0.1441821,158.0015,13.08177,19.23821,6.051147,13.61372,2.757467,1.383213,4.271344,-1.550668
GALAXY,341256550519695360,213.41591,-0.0038006514,0.1878424,87.80244,13.82573,90.44012,47.89137,239.5463,27.44439,20.23106,7.404557,-22.79258
GALAXY,341264521978996736,213.49072,0.45859205,0.1442074,130.2593,4.266957,27.03255,5.864404,27.28426,10.51108,11.63141,1.083106,-2.595834
GALAXY,341274417583646720,213.81762,0.47744461,0.1439614,1,-1.261165,-1.000615,7.608198,5.32304,2.251843,-6.527782,0.6165902,-0.2156715
GALAXY,341295583182481408,213.82658,0.98792338,0.183956,1,4.03919,-12.35812,-0.3784612,0.2230209,-0.7272177,-4.439153,0.2262823,-0.4468922
GALAXY,341315924147595264,214.48346,0.6766512,0.05289132,64.97697,37.83555,114.6581,102.4124,341.7646,74.55605,52.61851,12.48894,-24.70859
GALAXY,342305759389837312,215.11018,-0.87323111,0.08378739,69.79245,114.9613,231.9496,192.196,809.4333,140.2951,100.5695,23.59078,-69.65346
GALAXY,342320602796812288,214.48902,-0.29082607,0.1237382,64.73715,8.007463,64.09417,51.36362,202.679,25.91564,18.25745,4.759009,-21.25013
GALAXY,342342318151460864,213.74613,-0.40394754,0.1385546,73.57619,4.748182,3.993544,0.3742643,2.658532,-1.730742,-2.764895,-3.832491,0.07283531
GALAXY,342351938878203904,213.28626,-0.26191035,0.1291505,1,1.028314,0.9072686,3.579071,3.235794,-0.2618446,-3.806636,-5.317438,-0.5412255
GALAXY,322161613400467456,182.00599,1.1190988,0.1113868,158.9769,21.16132,26.41035,12.91704,30.81216,9.80752,15.08432,4.892298,-4.14065
GALAXY,322166836080699392,181.84284,1.1378545,0.1212135,45.25217,-0.268081,3.248425,8.960629,29.97813,4.087712,5.972126,-1.641703,-0.760906
GALAXY,323134681593702400,184.09353,-0.73571214,0.1196681,129.7527,16.09625,84.90285,19.19899,141.9932,25.19304,21.62444,8.434185,-15.7308
GALAXY,323186358640207872,183.11341,-0.29713319,0.03528344,71.84222,106.9449,250.6172,182.6262,782.6433,175.7413,120.0899,29.08258,-50.52856
GALAXY,323188007907649536,183.20782,-0.24238648,0.1168292,97.13769,7.281378,62.90705,41.84043,195.5062,26.94065,20.74234,4.364468,-25.14057
GALAXY,323195154733230080,183.10042,-0.49262959,0.3358732,1,0.4384062,-3.72392,4.210962,-37.74796,2.256915,-22.72082,-6.963211,5.195646
GALAXY,323208623750670336,182.54673,-0.46737924,0.1793982,1,1.762026,-2.781945,7.801699,9.185745,5.174141,1.343173,-1.158981,0.199287
GALAXY,323216320332064768,182.49746,-0.89696086,0.07945877,130.516,12.37161,42.717,11.84389,50.74466,9.200191,3.199557,4.298982,-1.65732
GALAXY,323216870087878656,182.4769,-0.9181724,0.07915194,181.2753,21.03426,24.59281,10.68037,29.04634,1.947062,-1.113485,0.4580054,-0.6719763
GALAXY,323217419843692544,182.08418,-0.59962622,0.07848027,68.91186,20.82183,136.4453,83.39037,357.9556,49.58839,39.77968,6.949357,-36.33792
GALAXY,323252054459967488,182.86903,0.37863543,0.02035251,43.87133,36.7104,50.50528,62.76724,194.2462,55.66615,35.38063,6.28682,-22.32523
GALAXY,323256727384385536,182.98562,1.0527632,0.12513,89.17143,59.16022,77.88852,74.32285,297.4703,60.99446,48.54475,12.57489,-50.97238
GALAXY,323258651529734144,183.00598,0.90686862,0.2716078,1,1.26909,-0.1833597,3.1227,103.0252,-0.3215996,-2.399762,-1.934615,-0.4044714
GALAXY,323273494936709120,183.63083,0.60121354,0.1734924,112.6385,7.083329,50.52464,22.41393,94.5891,24.61176,8.533182,5.708688,-7.345606
GALAXY,323273769814616064,183.72585,0.57788578,0.1830455,1,4.703656,14.77264,-2.538158,0.8220516,-2.276509,7.225821,-1.282659,-0.1787368
GALAXY,324286419637921792,185.08018,-1.0951949,0.1176527,95.59441,3.823552,35.18309,13.58579,84.85537,14.63197,5.747169,3.766042,-11.12207
GALAXY,324376854469306368,184.60227,0.66651662,0.07778231,57.14749,3.190253,15.16066,6.194816,34.82758,8.120719,6.129831,1.421732,-5.287866
GALAXY,324410389573953536,185.4329,0.40888069,0.02962338,41.94011,13.82321,11.82979,14.54969,46.32545,16.49917,9.997705,3.326667,-10.86299
GALAXY,324410939329767424,185.33907,0.62009698,0.07865398,123.0434,11.1564,53.1763,21.268,105.2056,16.71576,14.64818,5.227561,-3.986363
GALAXY,324413962986743808,185.70055,0.74765611,0.1130418,113.6647,17.56185,21.373,12.81113,38.08068,8.444613,7.818184,4.144432,-2.637639
GALAXY,324419460544882688,185.84754,0.22946089,0.1266772,123.1448,4.805139,30.0451,11.00468,56.08534,16.2709,5.775846,3.836714,-5.02569
GALAXY,324425782736742400,185.89327,1.0263049,0.1142286,79.71423,10.4752,93.57239,43.40492,183.1638,35.91107,27.34785,5.393726,-16.20719
GALAXY,325420290836293632,187.08634,-1.0676044,0.0803081,107.7319,12.23713,178.1676,63.44532,368.6655,43.59083,41.62484,6.368095,-25.0639
GALAXY,325424139126990848,187.17373,-0.33812852,0.1546797,180.3097,15.9282,24.47512,8.597495,20.91239,7.038616,7.781125,-4.335588,-2.056193
GALAXY,325440631801407488,186.76864,-0.90569574,0.007346148,38.38828,447.7537,64.45339,223.1681,688.8062,99.75062,69.76233,13.42409,-73.00228
GALAXY,325470593493264384,185.30926,-0.45381536,0.1075499,127.9289,110.1634,227.2586,77.02332,350.0022,48.45261,43.23065,18.5084,-19.27504
GALAXY,325474166906054656,185.66703,0.93811366,0.1111244,145.9417,29.26313,87.54569,21.65192,100.577,37.65756,24.06618,8.508187,-4.176491
GALAXY,325479939342100480,185.50339,0.31503249,0.03349871,49.99389,157.0587,254.0251,211.8895,811.1899,131.1068,95.72855,13.02322,-50.49866
GALAXY,325485711778146304,186.04935,1.2130169,0.02657746,49.88034,8.335167,27.45729,23.03306,70.40808,15.68071,12.74742,8.094724,-7.003068
GALAXY,325532715900233728,187.26661,0.82227584,0.1098043,95.00559,5.692843,30.32183,18.85975,72.6723,13.08608,8.344654,2.137364,-15.19046
GALAXY,325534640045582336,187.47718,0.41385804,0.1536112,103.7772,22.112,21.58579,6.052394,38.30426,7.138132,3.105258,2.269675,-6.39064
